,ratio,rndint,dataset,kernel,mape_ist,r2_ist,mape_ost,r2_ost
249,0.05,936.0,Grid2401,RQ,0.011428603040341895,0.9598133108382391,0.09492738141091034,0.29285109598556025
250,0.05,936.0,Sobol1,RQ,0.011992277614429555,0.983683445221471,0.017281885979343162,0.9490139286897592
251,0.05,936.0,Sobol2,RQ,0.02729679858917354,0.9519421768465132,0.016369289208476,0.9523306035244735
252,0.05,111.0,Grid1296,RBF,0.035618187816350115,0.7642556828040779,0.5683152914995753,-16.998469645949186
253,0.05,111.0,Grid2401,RBF,0.06898534730294864,-0.45235340804088753,0.7070023400171309,-22.34800500589405
254,0.05,111.0,Sobol1,RBF,0.011167048526104837,0.9890348691220037,0.019751546827241007,0.9329573859534895
255,0.05,111.0,Sobol2,RBF,0.034438990684448646,0.956079807196911,0.022513932320465134,0.9019701834391641
256,0.05,111.0,Grid1296,Matern,0.00875472464354241,0.9914666490443649,0.06171276964213781,0.5603121884904649
257,0.05,111.0,Grid2401,Matern,0.017153509347670487,0.9135010847700932,0.04949790663251902,0.8522930104481204
258,0.05,111.0,Sobol1,Matern,0.006397046198362253,0.9964950282433942,0.015904396430327705,0.951630643558414
259,0.05,111.0,Sobol2,Matern,0.026057085864721774,0.9697667922066234,0.0160311653887794,0.9505199014488204
260,0.05,111.0,Grid1296,RQ,0.020285628063680942,0.9333327757411618,0.05891555898846494,0.7602491234769204
261,0.05,111.0,Grid2401,RQ,0.017267471496716397,0.9174871600077646,0.09597376189994769,0.2770398268900143
262,0.05,111.0,Sobol1,RQ,0.008227798505290823,0.9932278917628509,0.017251013867955616,0.9489050844890169
263,0.05,111.0,Sobol2,RQ,0.031867562129603316,0.9528211967628906,0.016646962733574435,0.9512141510928539
264,0.05,816.0,Grid1296,RBF,0.03092152848090793,0.9224381026649148,0.5716379821087753,-17.200569942366855
265,0.05,816.0,Grid2401,RBF,0.06544669899504608,-0.7683528740518486,0.7170652751448743,-22.95481615165435
266,0.05,816.0,Sobol1,RBF,0.011053477747616385,0.9883057074046163,0.019844477052231458,0.932928816550031
267,0.05,816.0,Sobol2,RBF,0.024259142332538678,0.966218125222359,0.022130627270588087,0.9056423440332594
268,0.05,816.0,Grid1296,Matern,0.011514240655345806,0.9876056822323357,0.061852749581461815,0.5592755953965435
269,0.05,816.0,Grid2401,Matern,0.018833310497080303,0.6121061225217039,0.04496982216754163,0.876004238734979
270,0.05,816.0,Sobol1,Matern,0.00846622646860579,0.994117529382586,0.016032423212430164,0.9513306277037908
271,0.05,816.0,Sobol2,Matern,0.015782350829406808,0.9809381927030362,0.015979671865774873,0.9508403094868173
272,0.05,816.0,Grid1296,RQ,0.02209108663939854,0.9336031155702482,0.05914396393452491,0.7582602893848683
273,0.05,816.0,Grid2401,RQ,0.015362948982767695,0.7432622331068977,0.09474436222288202,0.2934337119521141
274,0.05,816.0,Sobol1,RQ,0.013503755052820993,0.983997302755438,0.01740064466153078,0.9482685924419509
275,0.05,816.0,Sobol2,RQ,0.02319886606895764,0.96138736260181,0.016451621993782473,0.9520279210956553
276,0.05,968.0,Grid1296,RBF,0.027676504824994657,0.6781880082784759,0.565254771659565,-16.841569153981226
277,0.05,968.0,Grid2401,RBF,0.06167356063554343,-0.10450528288325533,0.70314032077172,-22.134549935120287
278,0.05,968.0,Sobol1,RBF,0.015349051600232743,0.9587121281104957,0.020774263962095703,0.9235638853841283
279,0.05,968.0,Sobol2,RBF,0.020071029468418655,0.9736749979053284,0.021826268426654888,0.9075186836366369
280,0.05,968.0,Grid1296,Matern,0.006399285210709866,0.9910678581337282,0.06175239265582903,0.5575350433441705
281,0.05,968.0,Grid2401,Matern,0.017474314521459613,0.7918830399595294,0.046421791461610004,0.8677050766627306
282,0.05,968.0,Sobol1,Matern,0.008549442743667793,0.9898306056410843,0.016266967991044382,0.9500501270971805
283,0.05,968.0,Sobol2,Matern,0.011493463687985374,0.9895078967447724,0.016234368450794002,0.9498933873943017
284,0.05,968.0,Grid1296,RQ,0.010423172097811795,0.9564876419651966,0.05872282868597009,0.7626561022496297
285,0.05,968.0,Grid2401,RQ,0.014007235417529261,0.9321939288865946,0.09524902589886487,0.28790039707765525
286,0.05,968.0,Sobol1,RQ,0.010438706456535244,0.9859573142535738,0.017430721947759287,0.9481061046261116
287,0.05,968.0,Sobol2,RQ,0.014059446919119447,0.9859850068843838,0.016653886665555458,0.9513041229031667
288,0.05,48.0,Grid1296,RBF,0.02653006279582596,0.8170315703057613,0.563881103856648,-16.756140300767218
289,0.05,48.0,Grid2401,RBF,0.07019631665524952,-0.9760863954125851,0.7060389162818129,-22.315338644499377
290,0.05,48.0,Sobol1,RBF,0.015466237791443304,0.978962125971791,0.02057494590753958,0.924427291007912
291,0.05,48.0,Sobol2,RBF,0.027632790653091314,0.9518017640920088,0.022360719678487885,0.8977566094968541
292,0.05,48.0,Grid1296,Matern,0.006519745852522597,0.9940065347827811,0.06171968917171914,0.5590695597715374
293,0.05,48.0,Grid2401,Matern,0.025840865838947135,0.3742223382631039,0.0413437976292123,0.8955076089258619
294,0.05,48.0,Sobol1,Matern,0.01147773496975458,0.989478637936305,0.016223361921949394,0.9502914880719164
295,0.05,48.0,Sobol2,Matern,0.01928536536845502,0.9677275666792401,0.01631391215918405,0.9489540914018018
296,0.05,48.0,Grid1296,RQ,0.01227745476604985,0.9534720060823149,0.058623917298368904,0.7629202400743356
297,0.05,48.0,Grid2401,RQ,0.020248788367042952,0.6195140691459928,0.0943990375100371,0.29721604640995747
298,0.05,48.0,Sobol1,RQ,0.018459622335415562,0.971254052983997,0.01768065897785112,0.947014919691971
299,0.05,48.0,Sobol2,RQ,0.023018377282417853,0.9608431145433675,0.01677631762909353,0.9503495107577076
300,0.05,986.0,Grid1296,RBF,0.9999999999998029,-72.03562019051499,0.9998641871219915,-43.20435298356295
301,0.05,986.0,Grid2401,RBF,0.99999999999977,-109.58792942795014,0.9998523504636633,-39.386424384620646
302,0.05,986.0,Sobol1,RBF,0.01923558672813658,0.9753916404046495,0.020226867068566662,0.9286481744398328
303,0.05,986.0,Sobol2,RBF,0.019279176797949393,0.9511058349171794,0.022006478861507323,0.9042276900232853
304,0.05,986.0,Grid1296,Matern,0.00623048726802639,0.9945767082550383,0.061757783659836744,0.5594033172623019
305,0.05,986.0,Grid2401,Matern,0.014817213504698046,0.8658546705144632,0.04867530124100149,0.8580166021483464
306,0.05,986.0,Sobol1,Matern,0.017220149734008622,0.973550024417388,0.015889858365337284,0.9509880844241073
307,0.05,986.0,Sobol2,Matern,0.013455561106593142,0.9753131600379538,0.016262886907518138,0.9494867281097832
308,0.05,986.0,Grid1296,RQ,0.008482392688597207,0.9830019748403551,0.05855888024796603,0.7635426896673982
309,0.05,986.0,Grid2401,RQ,0.013456847003797059,0.8899742852043158,0.09482795321693871,0.2936445052327066
310,0.05,986.0,Sobol1,RQ,0.024953433667705836,0.952817846567099,0.0173908934612015,0.9478265650801776
311,0.05,986.0,Sobol2,RQ,0.01664660096113993,0.9804177425514463,0.016621022109015615,0.9513553748164764
312,0.05,829.0,Grid1296,RBF,0.03301857314904282,0.6285521696508024,0.5765800069568584,-17.492119835139743
313,0.05,829.0,Grid2401,RBF,0.08859667229248977,-4.108955119635881,0.7141693033076416,-22.77975875355465
314,0.05,829.0,Sobol1,RBF,0.011812099298058033,0.9878987694085412,0.019859255589370964,0.931364880361409
315,0.05,829.0,Sobol2,RBF,0.02242441617795216,0.9509144409784183,0.023160873824806694,0.8967960400880011
316,0.05,829.0,Grid1296,Matern,0.008610614459445892,0.9850418297223583,0.0617961331679692,0.5593487218109257
317,0.05,829.0,Grid2401,Matern,0.0183468290212534,0.5946701802746537,0.047610787611278356,0.8612064891412583
318,0.05,829.0,Sobol1,Matern,0.009772576450225974,0.9898358779035807,0.01598525813635546,0.9510268514177271
319,0.05,829.0,Sobol2,Matern,0.012102997671867214,0.9866148304400216,0.016340307977239964,0.9492670679320787
320,0.05,829.0,Grid1296,RQ,0.014734102237837618,0.9282536019982415,0.058569836990673384,0.7634884587336923
321,0.05,829.0,Grid2401,RQ,0.014688762594822363,0.9104576957265359,0.09540909018875433,0.28482356989685353
322,0.05,829.0,Sobol1,RQ,0.011841086826514325,0.9834783082510882,0.017282565374818072,0.9485205456725937
323,0.05,829.0,Sobol2,RQ,0.01932945940237119,0.9716033144515495,0.01683631844663514,0.9502378475585127
324,0.05,996.0,Grid1296,RBF,0.020139847591577078,0.9422181661898386,0.568320838996833,-17.026283959543257
325,0.05,996.0,Grid2401,RBF,0.08612777591432563,-1.108506384663864,0.7145868617952085,-22.791964356703584
326,0.05,996.0,Sobol1,RBF,0.014853551001998812,0.9887420571399403,0.020052079293284314,0.932004093873033
327,0.05,996.0,Sobol2,RBF,0.015663469585761407,0.9795987092498702,0.022453871206234016,0.9042175315618116
328,0.05,996.0,Grid1296,Matern,0.006080578979997519,0.9953144146368398,0.06140749211077292,0.562674893307157
329,0.05,996.0,Grid2401,Matern,0.023430960519672268,0.6782738446673977,0.046414340359402305,0.8681178825496016
330,0.05,996.0,Sobol1,Matern,0.012206549799650674,0.9917879143069486,0.015987222345977267,0.9513286112970524
331,0.05,996.0,Sobol2,Matern,0.00932859845137581,0.9925880688724411,0.016219260394712765,0.9499863352820462
332,0.05,996.0,Grid1296,RQ,0.008838756951984142,0.983615601691874,0.05844166306409923,0.7642754138642661
333,0.05,996.0,Grid2401,RQ,0.018210907032635653,0.8930052076677697,0.09553433987864918,0.2827885129576425
334,0.05,996.0,Sobol1,RQ,0.021343233965932986,0.9726054788821294,0.017455851797592285,0.9476961366028137
335,0.05,996.0,Sobol2,RQ,0.01141732738439783,0.9852581948813646,0.01657479262583677,0.951938023891327
336,0.05,272.0,Grid1296,RBF,0.024607455720814842,0.7840690034976499,0.5633723650733546,-16.74708878627953
337,0.05,272.0,Grid2401,RBF,0.05878896913900294,-0.38813715654697867,0.7191838394132716,-23.06915246383387
338,0.05,272.0,Sobol1,RBF,0.013138655247344462,0.9839130724648444,0.020139385317040646,0.927640768008193
339,0.05,272.0,Sobol2,RBF,0.02897876611106618,0.9662176240376283,0.022113220278882864,0.9050659574638535
340,0.05,272.0,Grid1296,Matern,0.0068821097896419586,0.986191729821803,0.062071305744497096,0.5556919465585125
341,0.05,272.0,Grid2401,Matern,0.01078461037925427,0.953264423399942,0.051318180589807624,0.8433428653052898
342,0.05,272.0,Sobol1,Matern,0.010783752314435844,0.9881176347614796,0.015930980006271682,0.9513171222561059
343,0.05,272.0,Sobol2,Matern,0.01977778328575644,0.9792332367192093,0.01612007742873517,0.9503364481061668
344,0.05,272.0,Grid1296,RQ,0.010192158281564825,0.9604197998662406,0.058590420360180306,0.7639219512204662
345,0.05,272.0,Grid2401,RQ,0.01038451307674568,0.9478977857699378,0.09527004605027681,0.28744622379117
346,0.05,272.0,Sobol1,RQ,0.015956239606177,0.97168667816243,0.01732214032476065,0.9490060495991767
347,0.05,272.0,Sobol2,RQ,0.028868470302662264,0.9605044592345933,0.016674153212561327,0.9511058247573507
348,0.05,759.0,Grid1296,RBF,1.0,-133.0720181396594,1.0,-43.214781562204614
349,0.05,759.0,Grid2401,RBF,1.0,-105.73136678873105,1.0,-39.39928014384073
350,0.05,759.0,Sobol1,RBF,1.0,-30.8830439128198,1.0,-53.9800661222328
351,0.05,759.0,Sobol2,RBF,1.0,-33.116085362553186,1.0,-55.45585703501171
352,0.05,759.0,Grid1296,Matern,0.007521512934416884,0.9888546434028217,0.06176364151300845,0.5597884851348779
353,0.05,759.0,Grid2401,Matern,1.0,-105.73136678873105,1.0,-39.39928014384073
354,0.05,759.0,Sobol1,Matern,0.008054337040406624,0.9956063404541841,0.015976267456609596,0.9513446590357016
355,0.05,759.0,Sobol2,Matern,0.013463281126539559,0.9382842129528229,0.01555636967902118,0.953270369658655
356,0.05,759.0,Grid1296,RQ,0.010799110294751637,0.9613089024507246,0.05855452952094435,0.7638198693234816
357,0.05,759.0,Grid2401,RQ,0.01422455121524521,0.8454426199537424,0.09452794086377116,0.2973246372837225
358,0.05,759.0,Sobol1,RQ,0.010871467755115029,0.9920186155835555,0.017291422714968165,0.9485942471252096
359,0.05,759.0,Sobol2,RQ,0.019300607814994965,0.93620597565,0.01620762105342808,0.9531060939228956
360,0.05,390.0,Grid1296,RBF,0.029532269989054744,0.8015855834185447,0.574633402675143,-17.378058446429087
361,0.05,390.0,Grid2401,RBF,0.06513645635770404,-1.4143442298988842,0.7151184886214942,-22.84691834966405
362,0.05,390.0,Sobol1,RBF,0.011401989904519896,0.9878993056618287,0.02005897582337496,0.9301371664601505
363,0.05,390.0,Sobol2,RBF,0.03480664630021641,0.9430425483641078,0.022414426690192165,0.8945178656549804
364,0.05,390.0,Grid1296,Matern,0.00940961682860281,0.9836117992864706,0.061970611105943894,0.5567744714374716
365,0.05,390.0,Grid2401,Matern,0.01655153245698836,0.7513195031329597,0.045958710594323215,0.8708564343485028
366,0.05,390.0,Sobol1,Matern,0.006829623676355173,0.9961636298014316,0.015984070401569156,0.9512409929707909
367,0.05,390.0,Sobol2,Matern,0.024892499134417153,0.9674421078988322,0.016301447143130237,0.9491225145921756
368,0.05,390.0,Grid1296,RQ,0.014460300391390563,0.9394332097670037,0.05886099453534884,0.7608465832718079
369,0.05,390.0,Grid2401,RQ,0.016216380068958133,0.8252610344090072,0.0946705276882613,0.29494021486564004
370,0.05,390.0,Sobol1,RQ,0.010040402248133235,0.9905935310606592,0.017345277925453848,0.9483924890613483
371,0.05,390.0,Sobol2,RQ,0.03006706597401148,0.951376944334942,0.016681955662983698,0.9507312631502329
372,0.05,930.0,Grid1296,RBF,1.0,-88.87530308803306,1.0,-43.214781562204614
373,0.05,930.0,Grid2401,RBF,1.0,-94.27822573405999,1.0,-39.39928014384073
374,0.05,930.0,Sobol1,RBF,0.009938370727551136,0.9910030416080486,0.02016361666582918,0.9280388737914844
375,0.05,930.0,Sobol2,RBF,0.01997329222494926,0.9454552324885792,0.022032544726176377,0.9027436080315678
376,0.05,930.0,Grid1296,Matern,0.005950442431570645,0.9951551601735401,0.0619712011505946,0.5553394739802491
377,0.05,930.0,Grid2401,Matern,0.018735173564636328,0.7214089747541534,0.047028679952191024,0.8638174240977972
378,0.05,930.0,Sobol1,Matern,0.006795231266708205,0.9967210943646995,0.01603586683193205,0.9510048492326812
379,0.05,930.0,Sobol2,Matern,0.013193171542459518,0.9859150934588972,0.016209303322526954,0.9499161543916206
380,0.05,930.0,Grid1296,RQ,0.010496582915128333,0.970851286353413,0.05872902462138568,0.7621160580231194
381,0.05,930.0,Grid2401,RQ,0.01359787361739876,0.9434864715401226,0.09542109855080284,0.28545167955675277
382,0.05,930.0,Sobol1,RQ,0.009315038352735425,0.9934191985161517,0.01740297274713019,0.9481533084812621
383,0.05,930.0,Sobol2,RQ,0.01947514587630682,0.9747911741192317,0.016633611962389334,0.9515015062875947
384,0.05,633.0,Grid1296,RBF,1.0,-86.785056624481,1.0,-43.214781562204614
385,0.05,633.0,Grid2401,RBF,1.0,-103.43001869069414,1.0,-39.39928014384073
386,0.05,633.0,Sobol1,RBF,1.0,-38.21235019246693,1.0,-53.9800661222328
387,0.05,633.0,Sobol2,RBF,1.0,-31.987330595130217,1.0,-55.45585703501171
388,0.05,633.0,Grid1296,Matern,0.9999999999982252,-86.78505662416164,0.9999957564853302,-43.21443026268322
389,0.05,633.0,Grid2401,Matern,0.9999999999977267,-103.4300186902144,0.9999862805114635,-39.397822730942956
390,0.05,633.0,Sobol1,Matern,0.9999999999999989,-38.21235019246684,0.9999834408338661,-53.97791724981872
391,0.05,633.0,Sobol2,Matern,0.01447352295250647,0.9748473399825562,0.01600681787237123,0.9506176035706804
392,0.05,633.0,Grid1296,RQ,0.012730446703802625,0.9649982456385382,0.05869147514066204,0.763354562396976
393,0.05,633.0,Grid2401,RQ,0.011503922154687419,0.9607297436302993,0.09512803023393339,0.28923379629587886
394,0.05,633.0,Sobol1,RQ,0.012872969445629484,0.9842718986481753,0.01734793228979584,0.9483611816732387
395,0.05,633.0,Sobol2,RQ,0.0207670428525129,0.9592984626581584,0.016536335839781313,0.9518742923677821
396,0.05,928.0,Grid1296,RBF,0.020467653345091024,0.9409328889691785,0.5629313300570153,-16.710565452019054
397,0.05,928.0,Grid2401,RBF,0.06479734279776499,-0.2374910438030884,0.7149049911428761,-22.83813828612981
398,0.05,928.0,Sobol1,RBF,0.014555534769728816,0.978377709069778,0.020178826197969915,0.9290240118864204
399,0.05,928.0,Sobol2,RBF,0.02734099486962791,0.9288610502750144,0.022893183966224872,0.89758127449797
400,0.05,928.0,Grid1296,Matern,0.009425727247025577,0.9859267541570957,0.06124431551714664,0.5663918641083525
401,0.05,928.0,Grid2401,Matern,0.013294322861420108,0.940505739730418,0.05013551098429831,0.8497476361293034
402,0.05,928.0,Sobol1,Matern,0.007749807933514105,0.9956461289094971,0.01597579351439606,0.9513428061735616
403,0.05,928.0,Sobol2,Matern,0.019219845649441646,0.9629321563949156,0.01614326512548298,0.9497865713915612
404,0.05,928.0,Grid1296,RQ,0.014790823145517561,0.9475817036098673,0.05877847143444354,0.7618537705702971
405,0.05,928.0,Grid2401,RQ,0.01076463758449717,0.9736611483550229,0.09504070963490208,0.2910855186460427
406,0.05,928.0,Sobol1,RQ,0.009781690839823167,0.9932667957256074,0.017393404766570485,0.9481684391359505
407,0.05,928.0,Sobol2,RQ,0.022453294373683496,0.9500405122572214,0.016580441333583034,0.9515603774980587
408,0.05,854.0,Grid1296,RBF,0.023299518096567964,0.9321550711810296,0.5610654876440276,-16.59431778264541
409,0.05,854.0,Grid2401,RBF,0.06435894588902727,0.054029574257545177,0.7194483281151369,-23.072835029950696
410,0.05,854.0,Sobol1,RBF,0.013276298964355627,0.9807878785169468,0.019926574467467997,0.9293392381387173
411,0.05,854.0,Sobol2,RBF,0.017549092130217738,0.9516796637208532,0.022079823287853798,0.901020489205287
412,0.05,854.0,Grid1296,Matern,0.009814951735219849,0.986713581507355,0.061609753275059013,0.5623557923289217
413,0.05,854.0,Grid2401,Matern,0.012713843310916741,0.9633302323689655,0.050778347569776394,0.8463223320099067
414,0.05,854.0,Sobol1,Matern,0.007542903261732384,0.9930484585298759,0.015981911987463022,0.9515916964527575
415,0.05,854.0,Sobol2,Matern,0.009473957359391529,0.9867623112917898,0.016152658762638408,0.9493929129956377
416,0.05,854.0,Grid1296,RQ,0.017056410367939298,0.9272436440782748,0.058681655291024565,0.762177233592537
417,0.05,854.0,Grid2401,RQ,0.015011273714541563,0.9284411089037338,0.09598584992283417,0.27704424002382433
418,0.05,854.0,Sobol1,RQ,0.01072446435819503,0.9870541529907605,0.01731333860835787,0.94885795688794
419,0.05,854.0,Sobol2,RQ,0.012801671531733668,0.9718381068996375,0.01653830248827199,0.951402706055797
420,0.05,554.0,Grid1296,RBF,0.018472617129988784,0.9425403800656711,0.5605699483035145,-16.576035736893925
421,0.05,554.0,Grid2401,RBF,0.06190842959508396,-0.5857142101503365,0.7147863209375978,-22.811151365916604
422,0.05,554.0,Sobol1,RBF,0.012279420017644488,0.9741404627526683,0.020867214293237478,0.9198467766736578
423,0.05,554.0,Sobol2,RBF,0.0180311099479688,0.9680383261606322,0.02253539135518916,0.9013452450754921
424,0.05,554.0,Grid1296,Matern,0.007097462655289503,0.9938675782910075,0.061517692690216064,0.562159334966846
425,0.05,554.0,Grid2401,Matern,0.014697563485835462,0.7665880964295751,0.0472498268725311,0.8643240841202882
426,0.05,554.0,Sobol1,Matern,0.007044938469430082,0.9908096293973021,0.016260023586766616,0.9494004079464428
427,0.05,554.0,Sobol2,Matern,0.013365243206053234,0.9786995870653292,0.016252915037850847,0.9497630206221703
428,0.05,554.0,Grid1296,RQ,0.01035356800746481,0.9752538977786402,0.05871526346775126,0.7628059625119883
429,0.05,554.0,Grid2401,RQ,0.010992311123992977,0.9368197957804811,0.09526354218083505,0.2873165303510783
430,0.05,554.0,Sobol1,RQ,0.008368578769123124,0.9887506391597755,0.0173906733911057,0.9481857949716151
431,0.05,554.0,Sobol2,RQ,0.01880476998953373,0.958840867240763,0.016551644425486175,0.9514602639983726
432,0.05,562.0,Grid1296,RBF,1.0,-98.80578719947447,1.0,-43.214781562204614
433,0.05,562.0,Grid2401,RBF,1.0,-116.88765298003615,1.0,-39.39928014384073
