,ratio,rndint,dataset,degree,mape_ist,r2_ist,mape_ost,r2_ost
242,0.05,490.0,Sobol1,1.0,0.09954034413725633,0.5485197834840592,0.09247580026358042,0.4033201796997793
243,0.05,490.0,Sobol2,1.0,0.11908471628976734,0.4952677494090949,0.09375873080302405,0.37262793055812005
244,0.05,490.0,Grid1296,2.0,0.028285745072079004,0.86991244798203,0.05755349003755407,0.7866558377563593
245,0.05,490.0,Grid2401,2.0,0.026266156336476852,0.7249464176029632,0.09197757556904024,0.36480280999333525
246,0.05,490.0,Sobol1,2.0,0.04668579095052781,0.9058127401687832,0.049694586938347295,0.8135670215706043
247,0.05,490.0,Sobol2,2.0,0.05021018565040322,0.8960859858974726,0.048728350742788216,0.8178775758304281
248,0.05,490.0,Grid1296,3.0,0.011502549034141444,0.978662512325425,0.02767754881980149,0.9336660665079292
249,0.05,490.0,Grid2401,3.0,0.01795122805841027,0.7455554601105252,0.051474222723325,0.8233883381763489
250,0.05,490.0,Sobol1,3.0,0.01765183912915653,0.9850687231439141,0.023872023660890748,0.915581974244003
251,0.05,490.0,Sobol2,3.0,0.027305066944204218,0.963394547633783,0.021977117784680103,0.9322683651798912
252,0.05,490.0,Grid1296,4.0,0.00572091186590589,0.9947827602171576,0.04418682256997955,0.7578447872141422
253,0.05,490.0,Grid2401,4.0,0.013175620278090923,0.7826089045432398,0.03306304280903921,0.8374661459085364
254,0.05,490.0,Sobol1,4.0,0.014827209648533434,0.9896024722008632,0.020958954592681333,0.9291488992721262
255,0.05,490.0,Sobol2,4.0,0.022848323890782486,0.9741414765632387,0.020761249266690797,0.9380502046609724
256,0.05,490.0,Grid1296,5.0,0.004239239162821885,0.9966378246649027,0.054802074775527634,0.5288767707406142
257,0.05,490.0,Grid2401,5.0,0.01215733151696892,0.7904942174981457,0.0696954962894528,0.18476884814272343
258,0.05,490.0,Sobol1,5.0,0.007868563932996031,0.996835285658144,0.015983312249391073,0.9520378545202407
259,0.05,490.0,Sobol2,5.0,0.01381173654942864,0.9858647196754666,0.014587331973523708,0.9606054915272983
260,0.05,490.0,Grid1296,6.0,0.005885694729865104,0.9930205838060825,185030.3126644832,-6154610062030.298
261,0.05,490.0,Grid2401,6.0,0.012890581813382132,0.7879575148263186,0.0512586549347062,0.5615591744399959
262,0.05,490.0,Sobol1,6.0,0.004937025192851545,0.9986356326441255,0.015621602625826401,0.948425584881751
263,0.05,490.0,Sobol2,6.0,0.012628783858551429,0.9870890005868526,0.013576615715199209,0.9608834335659325
264,0.05,490.0,Grid1296,7.0,0.005248172347866111,0.9953933146253922,150181.7691428022,-4664181011660.107
265,0.05,490.0,Grid2401,7.0,0.01338317986324659,0.7793862529954318,6543.249723360777,-3138656905.934204
266,0.05,490.0,Sobol1,7.0,0.005070560468752353,0.9985097561638333,0.015997534925840037,0.9446274333833504
267,0.05,490.0,Sobol2,7.0,0.012678879461301007,0.9820881622421693,0.013733724611394257,0.9584477656242316
268,0.05,490.0,Grid1296,8.0,0.007100168132629968,0.9909571901715414,249585.11948757927,-13737714738228.271
269,0.05,490.0,Grid2401,8.0,0.014914587830277727,0.7752860437204294,19302.762346360785,-29016980678.06884
270,0.05,490.0,Sobol1,8.0,0.005135589681198973,0.9980585519769143,0.016056051094771612,0.9415187176739228
271,0.05,490.0,Sobol2,8.0,0.013568184139146906,0.9732870794125574,0.01434811881422154,0.9327849794864302
272,0.05,490.0,Grid1296,9.0,0.00669452008681854,0.9915674091856559,141948.61683386628,-3463331037658.3467
273,0.05,490.0,Grid2401,9.0,0.02014232939286865,0.7561904780004564,30311.935136638633,-82870144183.1998
274,0.05,490.0,Sobol1,9.0,0.0059168608869592425,0.9971495696802157,0.018369610734132475,0.9226229769086035
275,0.05,490.0,Sobol2,9.0,0.019070628902542686,0.9475547851953495,0.016949459969096425,0.9017296812339086
276,0.05,490.0,Grid1296,10.0,0.008617568348436699,0.9834559262829017,203535.4229968262,-13546883275871.045
277,0.05,490.0,Grid2401,10.0,0.03680871066591449,-0.3720258381035686,1920749.270824468,-378708475502929.9
278,0.05,490.0,Sobol1,10.0,0.008470707698658392,0.993799550269532,0.024137763767055075,0.844107965016003
279,0.05,490.0,Sobol2,10.0,0.030037773096945934,0.5612801007470063,0.031029354929538677,-0.5961425533309963
280,0.05,395.0,Grid1296,1.0,0.06462456040579397,0.4941360942884754,0.09620049106746835,0.40332370391084116
281,0.05,395.0,Grid2401,1.0,0.043849323009219655,0.6949456328881891,0.11962060377138292,0.06365644112531488
282,0.05,395.0,Sobol1,1.0,0.10005799795662736,0.6094992436868287,0.09264366294831695,0.40239372070466584
283,0.05,395.0,Sobol2,1.0,0.12163104605618755,0.5541990567574944,0.09331590496344974,0.3780619073044409
284,0.05,395.0,Grid1296,2.0,0.03270328776352298,0.896249401625859,0.05760175769190216,0.7851666172984954
285,0.05,395.0,Grid2401,2.0,0.02121162895907677,0.8849457679464832,0.09138195646454328,0.3750898638790615
286,0.05,395.0,Sobol1,2.0,0.05166419568028363,0.9016849922607849,0.04971616082576161,0.8132310905267726
287,0.05,395.0,Sobol2,2.0,0.05570333702912858,0.9127476758113455,0.04875744787649862,0.8175091066392857
288,0.05,395.0,Grid1296,3.0,0.011721745906095026,0.9871428788284959,0.027551405498240707,0.9324869719829817
289,0.05,395.0,Grid2401,3.0,0.015454725990407335,0.900613928212328,0.05197346420867734,0.8193978674395264
290,0.05,395.0,Sobol1,3.0,0.017844301897939147,0.9879010080784008,0.023963988014998362,0.9149113181669045
291,0.05,395.0,Sobol2,3.0,0.020561240014213385,0.9814419615322394,0.02200793626234401,0.9323121698594986
292,0.05,395.0,Grid1296,4.0,0.007191895847107702,0.9950031650957978,0.04542434332521163,0.7300998142224955
293,0.05,395.0,Grid2401,4.0,0.010985900471783105,0.9279533616147342,0.03771655929352847,0.7851090010577507
294,0.05,395.0,Sobol1,4.0,0.01466741063440064,0.9911306639271174,0.021066559857014357,0.9290226786486613
295,0.05,395.0,Sobol2,4.0,0.018032519226427565,0.9885929249761067,0.02082786391841165,0.9372353709224283
296,0.05,395.0,Grid1296,5.0,0.005748932732068001,0.9969789143451869,0.055689057450878335,0.5183710422841675
297,0.05,395.0,Grid2401,5.0,0.00908451811801752,0.9325796951415454,0.0793373253567912,0.02853351311399077
298,0.05,395.0,Sobol1,5.0,0.008898497629641351,0.996309492543585,0.016108553271716446,0.9518378123337756
299,0.05,395.0,Sobol2,5.0,0.011347827190696167,0.9947503597066794,0.014641758300155931,0.9606461526005325
300,0.05,395.0,Grid1296,6.0,0.00420090073854406,0.9982579656477439,92871.6215002069,-1550533504804.174
301,0.05,395.0,Grid2401,6.0,0.010247717298350072,0.9264835147250796,0.09616535682020365,-0.6277830675496314
302,0.05,395.0,Sobol1,6.0,0.006010383519887556,0.9981504173073968,0.0156932466963043,0.9484900830972426
303,0.05,395.0,Sobol2,6.0,0.010127945199066096,0.9945306477455251,0.013610316598044398,0.9610012100492789
304,0.05,395.0,Grid1296,7.0,0.006529391608893642,0.9955060406801225,187643.58524410886,-7422303336455.411
305,0.05,395.0,Grid2401,7.0,0.011774298974406447,0.9289630796487893,9681.438076304701,-6871241050.028463
306,0.05,395.0,Sobol1,7.0,0.005950701698796746,0.998110010706822,0.016022440817132128,0.9448817147904339
307,0.05,395.0,Sobol2,7.0,0.009952173853566039,0.9900218523998963,0.01396174273514608,0.9575291903551567
308,0.05,395.0,Grid1296,8.0,0.00798698334697316,0.9923035139039247,270589.89195926517,-16079735595727.656
309,0.05,395.0,Grid2401,8.0,0.012561539661550283,0.9171085168120376,8988.736106851651,-6243586010.100266
310,0.05,395.0,Sobol1,8.0,0.005457513667823096,0.9977958490251403,0.016202974585594724,0.9403011586800325
311,0.05,395.0,Sobol2,8.0,0.011570524509970582,0.9821030497451844,0.014211033170586232,0.9431877070515279
312,0.05,395.0,Grid1296,9.0,0.01048079543296788,0.9793600064368936,88346.65221057748,-2603687818025.3384
313,0.05,395.0,Grid2401,9.0,0.016722293334414218,0.8994716587280408,22602.701855618903,-45812791868.31035
314,0.05,395.0,Sobol1,9.0,0.005591200411967595,0.9980945094107065,0.018431168027979127,0.9222630810732202
315,0.05,395.0,Sobol2,9.0,0.014731752117829068,0.9782881172725972,0.0165736663040631,0.9278137797910819
316,0.05,395.0,Grid1296,10.0,0.013200135251824155,0.9623009969476576,398546.53768556344,-50611810579986.34
317,0.05,395.0,Grid2401,10.0,0.021448049884167333,0.8599522102555042,4724.46543694798,-3055917012.8959575
318,0.05,395.0,Sobol1,10.0,0.008194518453394755,0.9949086836317368,0.025362207035686698,0.8307529048514988
319,0.05,395.0,Sobol2,10.0,0.024714242686723356,0.903124121197399,0.026508316951134488,0.7085669642907441
320,0.05,877.0,Grid1296,1.0,0.06809104139358572,0.2484077141641311,0.0963190657704431,0.40411161722787214
321,0.05,877.0,Grid2401,1.0,0.040868913047704764,0.727103426764515,0.11958973929336372,0.06302912399119165
322,0.05,877.0,Sobol1,1.0,0.10743142669833303,0.5511307124161342,0.09246427318335007,0.4037803151493037
323,0.05,877.0,Sobol2,1.0,0.09672224338738375,0.4245294339364569,0.09410434911910323,0.3688370249979651
324,0.05,877.0,Grid1296,2.0,0.031135079729992448,0.8716626639643703,0.05752593696828281,0.7859107465957692
325,0.05,877.0,Grid2401,2.0,0.019271404795312586,0.9389124317071186,0.09152754335159921,0.37318354415725175
326,0.05,877.0,Sobol1,2.0,0.04788500161819354,0.9081422771979354,0.04974794067558847,0.8127733072018374
327,0.05,877.0,Sobol2,2.0,0.04651590101251011,0.8720455354355195,0.048795446693490584,0.8171463753794704
328,0.05,877.0,Grid1296,3.0,0.009336680162649763,0.986586444003227,0.027692017160739723,0.9323803558445055
329,0.05,877.0,Grid2401,3.0,0.010886040512857957,0.9790804959494406,0.05230700636348077,0.8171881764325102
330,0.05,877.0,Sobol1,3.0,0.0191534377092356,0.9842472447907998,0.02398293626044749,0.9146613993605908
331,0.05,877.0,Sobol2,3.0,0.01574965717567837,0.9828601065212774,0.022079881132412056,0.9321381195093105
332,0.05,877.0,Grid1296,4.0,0.006605089650971422,0.992387838645428,0.04394279899417867,0.7563809796034207
333,0.05,877.0,Grid2401,4.0,0.007121835059522048,0.9891594972839983,0.03763863750893116,0.7864087225683927
334,0.05,877.0,Sobol1,4.0,0.01633719528845036,0.9882355500431501,0.02093144662598708,0.9291943666552112
335,0.05,877.0,Sobol2,4.0,0.015728434091782546,0.9851295042755936,0.020813774961723715,0.9377863054975056
336,0.05,877.0,Grid1296,5.0,0.006575810985351473,0.9913014888633768,0.054845477081573155,0.5315084973286919
337,0.05,877.0,Grid2401,5.0,0.006200042884913165,0.9895779478395371,0.08211646557330413,-0.051043218861831496
338,0.05,877.0,Sobol1,5.0,0.008778762182357543,0.9965241074278743,0.015997557106497064,0.952223688306197
339,0.05,877.0,Sobol2,5.0,0.006623837581408369,0.9968248062678466,0.014646969013874371,0.9602595665752645
340,0.05,877.0,Grid1296,6.0,0.006515317848101788,0.9897035146373165,131586.54442779248,-3112698085192.2617
341,0.05,877.0,Grid2401,6.0,0.0072575680001872615,0.9865236242613841,0.09745175596772665,-0.6477637471387714
342,0.05,877.0,Sobol1,6.0,0.005830421270545409,0.9984121960311463,0.015658268487104682,0.948771104814886
343,0.05,877.0,Sobol2,6.0,0.005474149729955188,0.9978309828518148,0.013663434060169656,0.9605026605755247
344,0.05,877.0,Grid1296,7.0,0.0067854166049221565,0.9870020058229687,91212.24083771552,-1728326233280.467
345,0.05,877.0,Grid2401,7.0,0.009407108946363476,0.9751893381307791,4079.687534290805,-1220150312.2432806
346,0.05,877.0,Sobol1,7.0,0.004533860654965414,0.9987912882401605,0.015945129031972705,0.9452027903384073
347,0.05,877.0,Sobol2,7.0,0.005183032391838126,0.9975702518867879,0.013886330772249291,0.9578496932689609
348,0.05,877.0,Grid1296,8.0,0.007536682636867818,0.9844559166713861,136713.05201066224,-4126707512805.573
349,0.05,877.0,Grid2401,8.0,0.013647345650603654,0.9348091396448879,29822.87227311817,-69203281832.85582
350,0.05,877.0,Sobol1,8.0,0.004101473373085565,0.9991104765785594,0.016042689168009373,0.9421602650765485
351,0.05,877.0,Sobol2,8.0,0.005704772993472401,0.9964819334601194,0.014148327888838384,0.9483998437524703
352,0.05,877.0,Grid1296,9.0,0.008263377759525412,0.9834098691117215,38480.75025561124,-253271213771.5134
353,0.05,877.0,Grid2401,9.0,0.015835912838654508,0.9011111510260955,9514.65702132498,-8116852861.595089
354,0.05,877.0,Sobol1,9.0,0.004988605741712634,0.9984059635066773,0.018024952664868005,0.9250057589011189
355,0.05,877.0,Sobol2,9.0,0.011327487387106922,0.982719067128622,0.01711189447554881,0.9192449059830006
356,0.05,877.0,Grid1296,10.0,0.010710333731663487,0.9644812786031302,148968.96902351713,-6986110488338.684
357,0.05,877.0,Grid2401,10.0,0.023512806738995598,0.7712216869914872,307.13453190888424,-4721478.552647611
358,0.05,877.0,Sobol1,10.0,0.009431276239957428,0.9932735859089337,0.025168715457208113,0.8237151074258227
359,0.05,877.0,Sobol2,10.0,0.01358769044275795,0.9722869786604491,0.024913165079429058,0.7472918321591225
360,0.05,297.0,Grid1296,1.0,0.066722705341397,0.4916311382982401,0.09616705868755573,0.4093547097669934
361,0.05,297.0,Grid2401,1.0,0.037597068731441266,0.7519921439289771,0.1191571397582799,0.07112775825133599
362,0.05,297.0,Sobol1,1.0,0.12205650183737128,0.5105858211744116,0.09254925838550852,0.40277224341957274
363,0.05,297.0,Sobol2,1.0,0.09104596007724756,0.561860026747298,0.09355203395653505,0.37530926112096297
364,0.05,297.0,Grid1296,2.0,0.02759803297312711,0.9272571891291268,0.057357741758478256,0.788020167763462
365,0.05,297.0,Grid2401,2.0,0.018868505870303632,0.9225266332406507,0.09134524472979424,0.3761124480372453
366,0.05,297.0,Sobol1,2.0,0.0545626442989947,0.9085663734682138,0.049557466114319604,0.814576891971672
367,0.05,297.0,Sobol2,2.0,0.04433428037913794,0.8932661292872222,0.04885460732715135,0.8167508715682643
368,0.05,297.0,Grid1296,3.0,0.008572971385578007,0.9924645570539715,0.02721805012892632,0.9334830739862657
369,0.05,297.0,Grid2401,3.0,0.01042631968633318,0.9739112651659958,0.05228618845201861,0.8174453130490905
370,0.05,297.0,Sobol1,3.0,0.017026563438628392,0.9896280759155702,0.02391454469177173,0.9155130243310408
371,0.05,297.0,Sobol2,3.0,0.0213122305519052,0.968325244828872,0.022087054882345265,0.9320769033774716
372,0.05,297.0,Grid1296,4.0,0.005830907371020502,0.9958379136696804,0.0436438137507154,0.7590259787363707
373,0.05,297.0,Grid2401,4.0,0.008084801246438993,0.9842945899536144,0.03749741152326259,0.7881983150626111
374,0.05,297.0,Sobol1,4.0,0.013116358096464846,0.993505868171121,0.02097185417744121,0.929601040692309
375,0.05,297.0,Sobol2,4.0,0.018484896780330103,0.981843714903079,0.02079267893565978,0.9377096868604757
376,0.05,297.0,Grid1296,5.0,0.004886647973495655,0.9956657914343451,0.05540734429816303,0.5140057476330446
377,0.05,297.0,Grid2401,5.0,0.006479939823674162,0.990517645122999,0.08132621334472247,-0.023186129770761177
378,0.05,297.0,Sobol1,5.0,0.007856270800381596,0.9973662646491072,0.016080581822452294,0.9519842682676516
379,0.05,297.0,Sobol2,5.0,0.009173203699245664,0.9944220494627865,0.014662218628829188,0.960489667227081
380,0.05,297.0,Grid1296,6.0,0.004999496456426044,0.9945538079360007,8392.24420607121,-12661081606.25874
381,0.05,297.0,Grid2401,6.0,0.007273168072771945,0.9878716129178676,0.0876582392021902,-0.3483582551907638
382,0.05,297.0,Sobol1,6.0,0.007050395983513367,0.9978603642465821,0.015714234813600524,0.9485194747051179
383,0.05,297.0,Sobol2,6.0,0.008491426427637982,0.9943283491914908,0.013721672537111027,0.9603668781376901
384,0.05,297.0,Grid1296,7.0,0.005830990220347059,0.9928734972694356,31693.034820574703,-209178594900.5786
385,0.05,297.0,Grid2401,7.0,0.009144770941151294,0.9770397962880575,19401.524950037794,-27594882294.227478
386,0.05,297.0,Sobol1,7.0,0.006367008740511705,0.997930835618246,0.015871547512634566,0.9448747365787649
387,0.05,297.0,Sobol2,7.0,0.007151086708626867,0.9941447675416744,0.013901394355353463,0.9576662089370479
388,0.05,297.0,Grid1296,8.0,0.008392127351307538,0.9874784810651286,69721.6040091636,-1060406263155.9286
389,0.05,297.0,Grid2401,8.0,0.009995781531480648,0.9713087304209294,36857.78323126963,-105543051595.11734
390,0.05,297.0,Sobol1,8.0,0.006316953821004713,0.9978902771874998,0.01618184184762723,0.9414105564649686
391,0.05,297.0,Sobol2,8.0,0.008177657957603368,0.9920607945161027,0.014348096233239226,0.9453518099012671
392,0.05,297.0,Grid1296,9.0,0.007117016277648107,0.9873965688838787,7615.43875720023,-12396534896.331245
393,0.05,297.0,Grid2401,9.0,0.014947333593808716,0.9279195768461983,9930.678303988227,-8936037309.272697
394,0.05,297.0,Sobol1,9.0,0.008259684910226777,0.9952439823588135,0.01858141432779473,0.920756872472389
395,0.05,297.0,Sobol2,9.0,0.0129481276162102,0.9724065954278786,0.016948168860048463,0.9231594896465058
396,0.05,297.0,Grid1296,10.0,0.009955618513187126,0.9714863601180002,530160.9905857742,-90219508651801.98
397,0.05,297.0,Grid2401,10.0,0.018663619878259725,0.881519723597148,410815.0207059605,-17189943741315.436
398,0.05,297.0,Sobol1,10.0,0.009657433204005342,0.995418406538793,0.026285796143920077,0.8298205443472016
399,0.05,297.0,Sobol2,10.0,0.01980752040084639,0.9401889915869157,0.02552693543628178,0.6964321864850664
400,0.05,721.0,Grid1296,1.0,0.07971525248082527,0.43532756918347815,0.09635950402280047,0.40401801848354746
401,0.05,721.0,Grid2401,1.0,0.041701219499092085,0.7160667571955119,0.11987233230595352,0.05962117199080652
402,0.05,721.0,Sobol1,1.0,0.1329185254306208,0.4439720868772691,0.09233493127043223,0.40461459862246596
403,0.05,721.0,Sobol2,1.0,0.09129202481638116,0.41753596264220905,0.0942431723165368,0.3669882614399359
404,0.05,721.0,Grid1296,2.0,0.041589401091002696,0.8506626830360339,0.05782194770222054,0.7828152716768497
405,0.05,721.0,Grid2401,2.0,0.019791264623045455,0.9176368031572247,0.09187186442570353,0.3676879771151169
406,0.05,721.0,Sobol1,2.0,0.056420524735972075,0.8988200469655345,0.04957943487380663,0.8141178070885701
407,0.05,721.0,Sobol2,2.0,0.04639706259436474,0.8541036180549967,0.04878089004025148,0.8168664283853098
408,0.05,721.0,Grid1296,3.0,0.011173277862845466,0.9885312519655822,0.027276958942545487,0.9338076684053097
409,0.05,721.0,Grid2401,3.0,0.013039834187736984,0.9649064046874845,0.052268640137170294,0.8182422175475974
410,0.05,721.0,Sobol1,3.0,0.0184167303777978,0.9875063145689478,0.023839018951457812,0.9159158121262778
411,0.05,721.0,Sobol2,3.0,0.02547435376056991,0.9543840246297971,0.0287795983112773,0.8926760389279439
412,0.05,721.0,Grid1296,4.0,0.0065856944425666504,0.9956621742308059,0.04378667115094019,0.7577641439029982
413,0.05,721.0,Grid2401,4.0,0.008098811235562244,0.9842395901358892,0.0373616036079028,0.7897486767332467
414,0.05,721.0,Sobol1,4.0,0.01489138969566496,0.9923406362047157,0.020962839549960286,0.9295312628202423
415,0.05,721.0,Sobol2,4.0,0.019403563286836907,0.9742911400951381,0.020856097317228168,0.9374549958972027
416,0.05,721.0,Grid1296,5.0,0.005858883061730132,0.9962564348578192,0.055140844982737296,0.5239280716914303
417,0.05,721.0,Grid2401,5.0,0.006867938299141232,0.9879552215105825,0.08113893726988984,-0.02380758254694837
418,0.05,721.0,Sobol1,5.0,0.008567206722194232,0.9971952918972665,0.016053669581048185,0.9520925416442471
419,0.05,721.0,Sobol2,5.0,0.010575423345417188,0.9879389988682048,0.015287490622266548,0.9587422183436333
420,0.05,721.0,Grid1296,6.0,0.006425866856318503,0.9953974366695876,81741.49060523299,-1201157033700.1697
421,0.05,721.0,Grid2401,6.0,0.00708180825403519,0.9856791506826289,0.106615794450762,-1.0680635742338382
422,0.05,721.0,Sobol1,6.0,0.005680624740304217,0.9982163562822212,0.015725852635028407,0.948338266003956
423,0.05,721.0,Sobol2,6.0,0.007140923738194549,0.9934622746779825,0.013716808236688393,0.9602604065717769
424,0.05,721.0,Grid1296,7.0,0.008396842198756386,0.9912685038740746,49770.435464001785,-518970439536.52136
425,0.05,721.0,Grid2401,7.0,0.008703404501038825,0.9775482475849177,12015.039111565038,-10582916661.52211
